ACC100351,69034.28
ACC100352,78246.92
ACC100353,74715.11
ACC100354,92804.87
ACC100355,62338.37
ACC100356,98721.61
ACC100357,95348.65
ACC100358,72090.62
ACC100359,96286.04
ACC100360,60311.76
ACC100361,62711.81
ACC100362,64849.65
ACC100363,79182.60
ACC100364,75353.19
ACC100365,96410.85
ACC100366,102745.05
ACC100367,98442.81
ACC100368,68447.33
ACC100369,60653.94
ACC100370,86353.80
ACC100371,57052.36
ACC100372,63887.86
ACC100373,64399.81
ACC100374,65934.80
ACC100375,94324.07
ACC100376,75116.14
ACC100377,89085.24
ACC100378,83581.57
ACC100379,87711.03
ACC100380,82048.15
ACC100381,75229.46
ACC100382,64885.63
ACC100383,88930.38
ACC100384,71577.85
ACC100385,79804.13
ACC100386,90426.45
ACC100387,55529.95
ACC100388,56751.23
ACC100389,88594.29
ACC100390,98605.30
ACC100391,62392.30
ACC100392,96654.83
ACC100393,98075.32
ACC100394,97605.15
ACC100395,87233.57
ACC100396,97892.05
ACC100397,73708.69
ACC100398,59897.23
ACC100399,86385.74
ACC100400,59079.22
ACC100401,74401.72
ACC100402,65468.43
ACC100403,73657.73
ACC100404,77259.45
ACC100405,81799.01
ACC100406,74635.54
ACC100407,85346.87
ACC100408,77838.25
ACC100409,97526.74
ACC100410,60863.98
ACC100411,101226.81
ACC100412,79405.80
ACC100413,88824.57
ACC100414,79392.65
ACC100415,99550.90
ACC100416,59393.56
ACC100417,79249.84
ACC100418,70750.80
ACC100419,68430.29
ACC100420,55960.48
ACC100421,76912.12
ACC100422,65812.51
ACC100423,51939.05
ACC100424,66577.63
ACC100425,78175.49
ACC100426,63772.10
ACC100427,81338.57
ACC100428,84439.44
ACC100429,66765.62
ACC100430,90149.21
ACC100431,62473.98
ACC100432,99784.33
ACC100433,74198.25
ACC100434,56045.95
ACC100435,53772.04
ACC100436,78755.02
ACC100437,95695.76
ACC100438,69587.56
ACC100439,59633.78
ACC100440,89948.14
ACC100441,75309.01
ACC100442,62559.87
ACC100443,57950.12
ACC100444,60447.33
ACC100445,72935.46
ACC100446,84408.76
ACC100447,81713.25
ACC100448,54252.12
ACC100449,51908.89
ACC100450,72563.79
ACC100451,68204.71
ACC100452,59867.45
ACC100453,61148.97
ACC100454,94800.67
ACC100455,73583.67
ACC100456,66126.39
ACC100457,64662.12
ACC100458,81104.82
ACC100459,66907.27
ACC100460,62144.55
ACC100461,68737.89
ACC100462,61089.03
ACC100463,53093.28
ACC100464,75780.71
ACC100465,91859.18
ACC100466,70891.68
ACC100467,53270.35
ACC100468,98191.64
ACC100469,90753.26
ACC100470,57001.79
ACC100471,79286.00
ACC100472,80969.47
ACC100473,67760.72
ACC100474,65484.29
ACC100475,92564.36
ACC100476,72958.59
ACC100477,76835.70
ACC100478,57692.35
ACC100479,57945.02
ACC100480,73312.54
ACC100481,69646.64
ACC100482,55670.21
ACC100483,56834.64
ACC100484,83243.96
ACC100485,63713.24
ACC100486,66817.25
ACC100487,52452.64
ACC100488,91792.09
ACC100489,78771.06
ACC100490,73678.24
ACC100491,56677.97
ACC100492,58645.82
ACC100493,56257.75
ACC100494,85975.61
ACC100495,80014.09
ACC100496,62614.97
ACC100497,80609.93
ACC100498,88243.14
ACC100499,61716.86
ACC100500,55382.39
ACC100501,88937.45
ACC100502,73125.61
ACC100503,56870.46
ACC100504,74650.70
ACC100505,50582.27
ACC100506,92167.21
ACC100507,71641.47
ACC100508,62572.49
ACC100509,53415.05
ACC100510,95930.36
ACC100511,94801.88
ACC100512,58105.19
ACC100513,77249.47
ACC100514,90262.26
ACC100515,66063.30
ACC100516,71856.01
ACC100517,77484.62
ACC100518,88884.77
ACC100519,83251.34
ACC100520,66497.36
ACC100521,104569.06
ACC100522,74932.25
ACC100523,84067.51
ACC100524,63195.53
ACC100525,50089.97
ACC100526,96697.62
ACC100527,92412.88
ACC100528,52341.53
ACC100529,85447.06
ACC100530,60451.22
ACC100531,52923.53
ACC100532,93052.74
ACC100533,100209.90
ACC100534,62746.26
ACC100535,64130.14
ACC100536,98421.61
ACC100537,61654.19
ACC100538,54865.69
ACC100539,66746.40
ACC100540,53510.38
ACC100541,85929.83
ACC100542,94104.73
ACC100543,80034.21
ACC100544,75108.43
ACC100545,62465.76
ACC100546,85288.30
ACC100547,92895.95
ACC100548,63518.91
ACC100549,89178.39
ACC100550,52910.35
ACC100551,58719.87
ACC100552,68755.20
ACC100553,55519.12
ACC100554,98413.40
ACC100555,98608.22
ACC100556,67074.63
ACC100557,59973.90
ACC100558,88286.63
ACC100559,79429.06
ACC100560,76504.94
ACC100561,77736.82
ACC100562,64184.43
ACC100563,96506.02
ACC100564,77571.10
ACC100565,101920.52
ACC100566,85946.13
ACC100567,72525.89
ACC100568,49270.85
ACC100569,93029.61
ACC100570,102135.55
ACC100571,65294.81
ACC100572,59339.28
ACC100573,87105.10
ACC100574,86537.97
ACC100575,85961.28
ACC100576,90564.37
ACC100577,62611.71
ACC100578,48743.84
ACC100579,73059.63
ACC100580,66855.45
ACC100581,101273.06
ACC100582,96804.34
ACC100583,82428.86
ACC100584,91827.75
ACC100585,72015.45
ACC100586,74496.21
ACC100587,94234.86
ACC100588,91821.77
ACC100589,93042.02
ACC100590,93767.56
ACC100591,101828.85
ACC100592,86215.71
ACC100593,96903.69
ACC100594,87109.93
ACC100595,90275.90
ACC100596,53280.30
ACC100597,65491.91
ACC100598,82496.32
ACC100599,91672.60
ACC100600,95604.21
ACC100601,84346.22
ACC100602,61324.27
ACC100603,101191.70
ACC100604,88745.83
ACC100605,50850.70
ACC100606,87768.45
ACC100607,58483.08
ACC100608,63370.83
ACC100609,65486.05
ACC100610,64504.14
ACC100611,91392.11
ACC100612,64906.57
ACC100613,72684.99
ACC100614,67912.13
ACC100615,91797.07
ACC100616,76479.73
ACC100617,72802.41
ACC100618,95495.84
ACC100619,96404.82
ACC100620,51241.24
ACC100621,57311.30
ACC100622,51560.38
ACC100623,52501.63
ACC100624,72005.20
ACC100625,54499.88
ACC100626,81647.26
ACC100627,95351.76
ACC100628,68708.66
ACC100629,68554.19
ACC100630,93354.36
ACC100631,99937.28
ACC100632,54021.25
ACC100633,88767.96
ACC100634,67458.02
ACC100635,80818.31
ACC100636,72094.41
ACC100637,96179.90
ACC100638,75916.45
ACC100639,57374.66
ACC100640,101714.88
ACC100641,96944.99
ACC100642,51540.78
ACC100643,89556.36
ACC100644,77032.78
ACC100645,68641.84
ACC100646,71389.65
ACC100647,57352.96
ACC100648,59862.23
ACC100649,53098.16
ACC100650,76195.45
ACC100651,56596.58
ACC100652,86736.36
ACC100653,62659.15
ACC100654,83104.04
ACC100655,68869.02
ACC100656,55142.86
ACC100657,72365.16
ACC100658,57099.37
ACC100659,56027.63
ACC100660,72205.77
ACC100661,80937.98
ACC100662,55594.41
ACC100663,51331.79
ACC100664,57158.77
ACC100665,86056.32
ACC100666,60040.46
ACC100667,91038.11
ACC100668,94805.42
ACC100669,84749.41
ACC100670,52610.21
ACC100671,77925.58
ACC100672,88802.69
ACC100673,74967.36
ACC100674,92357.96
ACC100675,79914.96
ACC100676,80413.01
ACC100677,55304.48
ACC100678,97452.91
ACC100679,87133.99
ACC100680,85512.37
ACC100681,65437.17
ACC100682,90591.92
ACC100683,69570.11
ACC100684,89463.60
ACC100685,60104.53
ACC100686,81898.34
ACC100687,83645.16
ACC100688,66045.47
ACC100689,93072.66
ACC100690,86167.44
ACC100691,67482.97
ACC100692,79742.76
ACC100693,68740.10
ACC100694,60595.27
ACC100695,59042.32
ACC100696,100807.94
ACC100697,71160.59
ACC100698,61405.72
ACC100699,70340.12
ACC100700,101880.39
ACC100701,72187.77
ACC100702,80270.64
ACC100703,99803.23
ACC100704,62890.04
ACC100705,60648.22
ACC100706,62809.02
ACC100707,85886.32
ACC100708,78341.07
ACC100709,78231.87
ACC100710,52907.28
ACC100711,65780.08
ACC100712,51092.70
ACC100713,92440.26
ACC100714,83567.60
ACC100715,63422.08
ACC100716,98286.37
ACC100717,62536.18
ACC100718,83952.48
ACC100719,84768.19
ACC100720,74856.06
ACC100721,91307.85
ACC100722,56007.40
ACC100723,74242.67
ACC100724,63719.92
ACC100725,88899.63
ACC100726,92404.81
ACC100727,96713.74
ACC100728,89629.60
ACC100729,77889.32
ACC100730,78966.68
ACC100731,90221.11
ACC100732,78343.91
ACC100733,93104.91
ACC100734,80483.41
ACC100735,60160.49
ACC100736,67218.45
ACC100737,54907.50
ACC100738,50633.28
ACC100739,54530.02
ACC100740,80525.41
ACC100741,96509.60
ACC100742,74338.54
ACC100743,83020.25
ACC100744,71137.57
ACC100745,71471.49
ACC100746,63241.07
ACC100747,107947.08
ACC100748,55441.80
ACC100749,86510.89
ACC100750,63817.43
ACC100751,73710.13
ACC100752,81206.97
ACC100753,82004.59
ACC100754,65036.30
ACC100755,73936.37
ACC100756,59830.66
ACC100757,72639.26
ACC100758,95553.08
ACC100759,68132.05
ACC100760,79203.60
ACC100761,96973.61
ACC100762,79584.31
ACC100763,59691.10
ACC100764,62289.12
ACC100765,54249.39
ACC100766,86632.98
ACC100767,89646.28
ACC100768,95049.85
ACC100769,59370.85
ACC100770,69121.99
ACC100771,89757.58
ACC100772,82595.67
ACC100773,98961.03
ACC100774,99822.62
ACC100775,79439.12
ACC100776,95844.17
ACC100777,58093.76
ACC100778,54455.25
ACC100779,95169.73
ACC100780,87110.98
ACC100781,63051.20
ACC100782,78917.40
ACC100783,68405.41
ACC100784,87961.34
ACC100785,63484.60
ACC100786,91944.99
ACC100787,93700.34
ACC100788,65398.34
ACC100789,62225.81
ACC100790,71341.43
ACC100791,72174.63
ACC100792,85065.03
ACC100793,78671.82
ACC100794,70564.75
ACC100795,71296.41
ACC100796,74613.98
ACC100797,50678.40
ACC100798,103047.79
ACC100799,97806.18
ACC100800,81121.38
ACC100801,67971.84
ACC100802,67404.90
ACC100803,54666.67
ACC100804,73782.45
ACC100805,62508.63
ACC100806,81283.98
ACC100807,76650.07
ACC100808,85781.48
ACC100809,95198.67
ACC100810,75697.54
ACC100811,80812.71
ACC100812,85924.04
ACC100813,83729.50
ACC100814,95398.12
ACC100815,64871.06
ACC100816,89302.50
ACC100817,96537.59
ACC100818,97286.88
ACC100819,91759.81
ACC100820,96111.59
ACC100821,91737.06
ACC100822,66312.94
ACC100823,76162.95
ACC100824,70763.09
ACC100825,78350.60
ACC100826,81376.12
ACC100827,66342.93
ACC100828,85418.30
ACC100829,95525.67
ACC100830,75646.41
ACC100831,80723.93
ACC100832,54240.62
ACC100833,84764.64
ACC100834,93131.34
ACC100835,88968.26
ACC100836,108802.05
ACC100837,97076.67
ACC100838,85229.59
ACC100839,91616.73
ACC100840,73220.07
ACC100841,98793.81
ACC100842,91996.51
ACC100843,61311.40
ACC100844,74623.33
ACC100845,96292.33
ACC100846,52049.30
ACC100847,52637.18
ACC100848,69890.65
ACC100849,60046.67
ACC100850,94646.32
ACC100851,79971.52
ACC100852,72711.33
ACC100853,75127.77
ACC100854,68664.31
ACC100855,94339.66
ACC100856,80603.07
ACC100857,101873.34
ACC100858,51435.14
ACC100859,84406.58
ACC100860,97338.07
ACC100861,96566.63
ACC100862,88759.87
ACC100863,69696.33
ACC100864,81491.25
ACC100865,50929.34
ACC100866,70445.67
ACC100867,96247.55
ACC100868,73276.38
ACC100869,100410.42
ACC100870,90332.47
ACC100871,83773.88
ACC100872,93257.01
ACC100873,51695.89
ACC100874,62139.09
ACC100875,95921.37
ACC100876,74461.76
ACC100877,102222.29
ACC100878,59319.11
ACC100879,82008.04
ACC100880,84178.93
ACC100881,77338.45
ACC100882,85091.75
ACC100883,63858.32
ACC100884,100839.67
ACC100885,80833.85
ACC100886,74182.27
ACC100887,96138.34
ACC100888,94397.39
ACC100889,85100.14
ACC100890,79129.46
ACC100891,94240.13
ACC100892,93502.97
ACC100893,57376.72
ACC100894,61862.40
ACC100895,69608.63
ACC100896,62133.16
ACC100897,82728.61
ACC100898,78200.97
ACC100899,51657.83
ACC100900,57889.31
ACC100901,87326.48
ACC100902,92579.51
ACC100903,62210.82
ACC100904,80399.21
ACC100905,85037.14
ACC100906,96226.26
ACC100907,87074.04
ACC100908,86108.81
ACC100909,58900.88
ACC100910,69130.40
ACC100911,93658.67
ACC100912,74053.23
ACC100913,82532.86
ACC100914,96859.75
ACC100915,51918.66
ACC100916,84282.40
ACC100917,75329.77
ACC100918,50836.34
ACC100919,51957.84
ACC100920,85196.62
ACC100921,70271.42
ACC100922,87876.96
ACC100923,90046.43
ACC100924,70531.70
ACC100925,63117.05
ACC100926,69937.56
ACC100927,68321.30
ACC100928,97518.56
ACC100929,58895.86
ACC100930,54572.51
ACC100931,79527.21
ACC100932,78464.40
ACC100933,57124.88
ACC100934,61524.88
ACC100935,78748.55
ACC100936,72157.18
ACC100937,55350.46
ACC100938,69652.58
ACC100939,75336.79
ACC100940,53021.81
ACC100941,89950.02
ACC100942,94589.50
ACC100943,84581.36
ACC100944,64544.92
ACC100945,54973.13
ACC100946,65798.78
ACC100947,68425.29
ACC100948,61706.18
ACC100949,76765.42
ACC100950,90063.71
ACC100951,57190.90
ACC100952,65241.25
ACC100953,68577.23
ACC100954,75379.55
ACC100955,56649.90
ACC100956,90114.59
ACC100957,73495.80
ACC100958,63684.53
ACC100959,61256.83
ACC100960,70263.26
ACC100961,66791.68
ACC100962,76750.03
ACC100963,63977.22
ACC100964,96362.71
ACC100965,70220.36
ACC100966,89518.31
ACC100967,100457.05
ACC100968,92783.51
ACC100969,66247.44
ACC100970,93850.45
ACC100971,70335.49
ACC100972,71942.81
ACC100973,95703.50
ACC100974,94703.71
ACC100975,71387.12
ACC100976,65422.28
ACC100977,60600.63
ACC100978,75976.58
ACC100979,94066.11
ACC100980,78558.76
ACC100981,79394.44
ACC100982,81450.94
ACC100983,91656.83
ACC100984,71633.37
ACC100985,78596.34
ACC100986,54189.33
ACC100987,94671.59
ACC100988,97574.80
ACC100989,70632.30
ACC100990,80143.40
ACC100991,84109.05
ACC100992,55144.82
ACC100993,93297.14
ACC100994,61516.43
ACC100995,55055.08
ACC100996,52834.34
ACC100997,63672.23
ACC100998,81766.06
ACC100999,92212.77
ACC101000,99660.89
ACC101001,91006.16
ACC101002,61266.34
ACC101003,49570.77
ACC101004,50903.99
ACC101005,93454.19
ACC101006,81176.26
ACC101007,69473.53
ACC101008,56132.96
ACC101009,67199.62
ACC101010,64462.47
ACC101011,57773.90
ACC101012,59515.66
ACC101013,78689.86
ACC101014,50944.30
ACC101015,56702.96
ACC101016,57141.91
ACC101017,77202.99
ACC101018,71407.59
ACC101019,77429.92
ACC101020,96618.70
ACC101021,78519.65
ACC101022,60194.22
ACC101023,88623.06
ACC101024,68933.83
ACC101025,50645.10
ACC101026,65404.83
ACC101027,75294.18
ACC101028,62712.67
ACC101029,100316.44
ACC101030,79224.03
ACC101031,74303.03
ACC101032,86579.13
ACC101033,73294.30
ACC101034,89518.40
ACC101035,68612.40
ACC101036,80493.50
ACC101037,93853.21
ACC101038,98824.15
ACC101039,87785.88
ACC101040,56356.88
ACC101041,54697.57
ACC101042,69269.96
ACC101043,56709.30
ACC101044,63456.75
ACC101045,94243.09
ACC101046,92154.00
ACC101047,75685.00
ACC101048,83397.79
ACC101049,79784.75
ACC101050,80329.66
ACC101051,57635.88
ACC101052,85775.50
ACC101053,94328.46
ACC101054,57905.67
ACC101055,66853.36
ACC101056,90419.11
ACC101057,93775.26
ACC101058,65580.05
ACC101059,63827.22
ACC101060,80579.08
ACC101061,78361.62
ACC101062,94944.95
ACC101063,73173.93
ACC101064,79485.15
ACC101065,62802.25
ACC101066,89293.96
ACC101067,57531.07
ACC101068,97317.12
ACC101069,85905.92
ACC101070,60944.67
ACC101071,66098.74
ACC101072,52912.75
ACC101073,56832.64
ACC101074,68054.85
ACC101075,58196.19
ACC101076,52977.52
ACC101077,72868.68
ACC101078,71878.58
ACC101079,79806.06
ACC101080,85253.85
ACC101081,84636.70
ACC101082,78567.66
ACC101083,62691.93
ACC101084,84556.47
ACC101085,83240.25
ACC101086,71767.59
ACC101087,78891.80
ACC101088,85921.51
ACC101089,53785.60
ACC101090,76318.21
ACC101091,62113.64
ACC101092,73638.23
ACC101093,69438.53
ACC101094,77194.31
ACC101095,91250.41
ACC101096,96067.72
ACC101097,54618.55
ACC101098,81759.58
ACC101099,83631.85
ACC101100,63344.00
ACC101101,64725.27
ACC101102,71993.45
ACC101103,81406.43
ACC101104,94437.64
ACC101105,52268.75
ACC101106,75376.78
ACC101107,54327.32
ACC101108,69537.41
ACC101109,62203.73
ACC101110,64486.65
ACC101111,54077.46
ACC101112,97308.92
ACC101113,54501.29
ACC101114,98888.42
ACC101115,75480.85
ACC101116,66892.96
ACC101117,68880.32
ACC101118,48842.01
ACC101119,69391.68
ACC101120,63229.40
ACC101121,56466.91
ACC101122,63275.00
ACC101123,53354.83
ACC101124,71141.41
ACC101125,57128.68
ACC101126,98731.89
ACC101127,62570.51
ACC101128,92669.68
ACC101129,66985.24
ACC101130,72339.12
ACC101131,71245.37
ACC101132,62334.79
ACC101133,86209.42
ACC101134,65597.29
ACC101135,93668.89
ACC101136,67648.97
ACC101137,76455.41
ACC101138,57078.76
ACC101139,86750.17
ACC101140,89443.56
ACC101141,52050.46
ACC101142,98312.79
ACC101143,63797.24
ACC101144,58320.20
ACC101145,93310.49
ACC101146,60087.07
ACC101147,81347.76
ACC101148,66369.26
ACC101149,66209.71
ACC101150,96603.42
ACC101151,67168.79
ACC101152,88521.45
ACC101153,72451.63
ACC101154,66668.72
ACC101155,86681.65
ACC101156,62996.11
ACC101157,86018.66
ACC101158,68946.44
ACC101159,88781.31
ACC101160,74297.02
ACC101161,62277.77
ACC101162,93766.31
ACC101163,62650.14
ACC101164,81275.10
ACC101165,96354.24
ACC101166,87841.13
ACC101167,53745.29
ACC101168,67872.17
ACC101169,76242.97
ACC101170,68277.93
ACC101171,78487.89
ACC101172,66479.01
ACC101173,93639.66
ACC101174,89891.03
ACC101175,72776.51
ACC101176,70695.02
ACC101177,57831.53
ACC101178,96408.01
ACC101179,72826.68
ACC101180,97365.02
ACC101181,54233.66
ACC101182,94192.35
ACC101183,70006.15
ACC101184,77973.78
ACC101185,52295.28
ACC101186,65897.14
ACC101187,95545.18
ACC101188,58749.49
ACC101189,65935.60
ACC101190,77989.79
ACC101191,86687.76
ACC101192,59802.48
ACC101193,75265.79
ACC101194,78401.17
ACC101195,88178.02
ACC101196,80215.44
ACC101197,74854.24
ACC101198,60704.63
ACC101199,76882.94
ACC101200,95973.62
ACC101201,76938.96
ACC101202,53725.18
ACC101203,83367.89
ACC101204,78074.25
ACC101205,53766.70
ACC101206,92350.19
ACC101207,92599.24
ACC101208,70456.47
ACC101209,60941.85
ACC101210,99717.96
ACC101211,71753.90
ACC101212,66604.23
ACC101213,68849.46
ACC101214,61088.50
ACC101215,72252.54
ACC101216,93514.09
ACC101217,55753.06
ACC101218,72165.67
ACC101219,71429.10
ACC101220,97235.21
ACC101221,89798.25
ACC101222,77314.52
ACC101223,75060.39
ACC101224,69091.21
ACC101225,67221.42
ACC101226,97200.02
ACC101227,102765.87
ACC101228,89943.66
ACC101229,86052.30
ACC101230,75817.92
ACC101231,95633.14
ACC101232,67457.57
ACC101233,82662.81
ACC101234,85150.09
ACC101235,84241.72
ACC101236,83977.77
ACC101237,83677.37
ACC101238,93863.00
ACC101239,107382.48
ACC101240,90597.26
ACC101241,96657.66
ACC101242,94879.61
ACC101243,62617.21
ACC101244,73105.29
ACC101245,99632.65
ACC101246,69504.74
ACC101247,87741.66
ACC101248,83683.27
ACC101249,72436.04
ACC101250,91274.74
ACC101251,81940.83
ACC101252,77153.22
ACC101253,66878.27
ACC101254,68866.79
ACC101255,71652.25
ACC101256,97248.74
ACC101257,63995.97
ACC101258,61574.63
ACC101259,98733.20
ACC101260,102478.46
ACC101261,87026.67
ACC101262,68478.89
ACC101263,66644.83
ACC101264,88859.35
ACC101265,76982.24
ACC101266,73651.67
ACC101267,72415.95
ACC101268,65537.46
ACC101269,75872.65
ACC101270,73557.51
ACC101271,70463.85
